age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34.0,JobCat3,divorced,secondary,no,2843.0,no,,cellular,12.0,feb,0.0,1.0,182.0,1.0,success,TypeA
,JobCat6,married,tertiary,no,346.0,no,no,cellular,12.0,feb,0.0,1.0,92.0,5.0,success,TypeB
30.0,,married,tertiary,no,905.0,no,no,cellular,12.0,feb,0.0,4.0,-1.0,,unknown,TypeB
49.0,JobCat7,married,primary,no,1830.0,yes,no,cellular,,feb,,,,0.0,unknown,TypeB
75.0,JobCat2,married,unknown,no,7819.0,no,no,cellular,15.0,feb,0.0,1.0,97.0,4.0,other,TypeA
35.0,JobCat6,married,,no,2987.0,yes,no,cellular,15.0,feb,0.0,1.0,91.0,9.0,failure,TypeB
35.0,JobCat9,single,tertiary,no,197.0,no,no,cellular,15.0,feb,0.0,1.0,91.0,2.0,success,TypeB
58.0,JobCat11,married,secondary,no,169.0,no,no,cellular,15.0,feb,0.0,1.0,91.0,4.0,success,TypeB
45.0,JobCat6,married,tertiary,no,226.0,yes,,cellular,15.0,feb,0.0,4.0,185.0,6.0,success,TypeB
47.0,JobCat10,,tertiary,,44.0,no,no,cellular,15.0,feb,0.0,1.0,185.0,1.0,success,TypeA
21.0,JobCat5,single,,,,no,no,cellular,15.0,feb,0.0,1.0,91.0,1.0,success,TypeB
32.0,JobCat6,married,tertiary,no,271.0,yes,no,cellular,,feb,0.0,,94.0,4.0,success,TypeB
25.0,JobCat6,single,tertiary,no,-69.0,yes,,cellular,15.0,feb,0.0,3.0,,0.0,unknown,TypeB
,JobCat5,,tertiary,no,1562.0,,no,cellular,15.0,feb,0.0,4.0,-1.0,0.0,unknown,TypeB
61.0,JobCat8,divorced,tertiary,no,52587.0,,no,cellular,15.0,feb,,3.0,189.0,1.0,success,TypeB
25.0,JobCat3,single,secondary,no,,no,no,,15.0,feb,0.0,1.0,,2.0,success,TypeB
26.0,JobCat11,married,tertiary,no,167.0,yes,yes,cellular,,feb,0.0,2.0,,0.0,unknown,TypeA
58.0,JobCat6,,tertiary,no,473.0,no,no,cellular,,feb,0.0,,262.0,,success,TypeB
52.0,JobCat9,married,,no,195.0,yes,,cellular,18.0,feb,0.0,1.0,63.0,5.0,failure,TypeB
24.0,JobCat9,single,,no,3411.0,no,no,cellular,18.0,feb,0.0,1.0,,2.0,success,TypeA
59.0,JobCat6,married,tertiary,no,,no,no,cellular,18.0,feb,,,56.0,3.0,failure,TypeA
36.0,JobCat11,divorced,secondary,,,yes,yes,,,feb,0.0,1.0,183.0,1.0,failure,TypeA
33.0,JobCat6,single,,,681.0,no,no,cellular,18.0,feb,0.0,1.0,561.0,2.0,success,TypeB
23.0,JobCat8,single,unknown,no,1179.0,no,no,cellular,18.0,feb,0.0,,185.0,3.0,failure,TypeA
34.0,JobCat10,married,secondary,no,1466.0,yes,no,unknown,19.0,feb,0.0,,-1.0,0.0,unknown,TypeA
36.0,JobCat6,,tertiary,,,yes,no,cellular,19.0,feb,0.0,2.0,,,success,TypeB
59.0,JobCat8,married,,no,2013.0,,no,cellular,19.0,feb,0.0,4.0,94.0,2.0,success,TypeB
48.0,JobCat6,married,tertiary,no,0.0,no,yes,cellular,19.0,feb,0.0,4.0,182.0,1.0,success,TypeB
56.0,JobCat2,married,primary,no,16432.0,no,no,cellular,19.0,feb,0.0,2.0,189.0,2.0,failure,TypeA
20.0,JobCat5,single,unknown,no,1215.0,no,no,cellular,19.0,feb,0.0,3.0,192.0,1.0,failure,TypeB
60.0,JobCat2,divorced,secondary,no,1.0,no,no,cellular,19.0,feb,0.0,1.0,184.0,1.0,success,TypeB
53.0,,married,tertiary,no,597.0,no,no,unknown,22.0,feb,0.0,,,0.0,unknown,TypeB
,JobCat5,single,tertiary,no,5741.0,,no,cellular,22.0,feb,0.0,1.0,,2.0,failure,TypeA
57.0,JobCat2,married,secondary,,1230.0,no,no,cellular,,feb,0.0,,-1.0,0.0,unknown,TypeA
59.0,JobCat10,divorced,secondary,no,,no,no,,22.0,feb,0.0,1.0,130.0,1.0,failure,TypeA
37.0,JobCat6,single,tertiary,no,763.0,no,no,cellular,22.0,feb,0.0,1.0,189.0,1.0,failure,TypeB
25.0,,single,,,326.0,no,no,cellular,22.0,feb,0.0,1.0,-1.0,0.0,unknown,TypeB
37.0,JobCat11,divorced,,,,no,no,cellular,22.0,feb,0.0,1.0,-1.0,0.0,unknown,TypeA
64.0,JobCat2,married,secondary,no,243.0,no,no,cellular,22.0,feb,0.0,1.0,175.0,1.0,failure,TypeA
55.0,JobCat2,divorced,,no,,no,no,cellular,22.0,feb,0.0,1.0,,1.0,failure,TypeB
57.0,JobCat3,married,,no,1686.0,no,no,,22.0,feb,0.0,4.0,,2.0,failure,TypeA
31.0,,single,,,4874.0,no,no,telephone,,feb,0.0,2.0,,0.0,unknown,TypeA
60.0,JobCat6,,secondary,no,0.0,no,no,telephone,22.0,feb,0.0,2.0,126.0,6.0,failure,TypeA
31.0,JobCat10,single,,no,396.0,no,no,cellular,22.0,feb,0.0,3.0,-1.0,0.0,unknown,TypeA
27.0,JobCat5,single,secondary,,67.0,no,no,cellular,23.0,feb,0.0,1.0,,5.0,success,TypeB
47.0,JobCat11,married,secondary,no,,no,no,cellular,23.0,feb,,1.0,187.0,5.0,success,TypeB
45.0,JobCat6,,,no,483.0,no,no,cellular,23.0,feb,,2.0,265.0,11.0,other,TypeB
35.0,JobCat10,married,tertiary,no,7620.0,no,no,telephone,23.0,feb,0.0,1.0,176.0,6.0,failure,TypeB
31.0,JobCat6,single,,no,101.0,yes,no,cellular,23.0,feb,0.0,2.0,130.0,1.0,other,TypeA
33.0,JobCat6,,tertiary,no,747.0,no,no,cellular,23.0,feb,0.0,2.0,176.0,3.0,failure,TypeA
40.0,JobCat3,single,primary,no,118.0,no,no,unknown,,feb,0.0,1.0,-1.0,,unknown,TypeA
48.0,JobCat10,married,tertiary,no,1571.0,yes,no,cellular,,feb,0.0,3.0,,0.0,unknown,TypeA
43.0,JobCat8,married,tertiary,no,10072.0,no,,cellular,24.0,feb,0.0,1.0,100.0,4.0,failure,TypeA
54.0,JobCat9,,secondary,no,65.0,no,no,,24.0,feb,0.0,1.0,91.0,3.0,failure,TypeA
18.0,JobCat5,single,,no,215.0,no,no,cellular,,feb,0.0,1.0,,6.0,success,TypeB
48.0,,married,tertiary,no,5473.0,no,no,,,feb,0.0,2.0,184.0,2.0,success,TypeB
32.0,JobCat9,married,tertiary,no,31.0,no,no,unknown,,feb,0.0,,-1.0,0.0,unknown,TypeA
70.0,JobCat2,married,primary,no,2346.0,no,no,cellular,24.0,feb,0.0,1.0,184.0,5.0,failure,TypeB
78.0,JobCat2,,secondary,no,3219.0,no,no,cellular,,feb,0.0,,-1.0,0.0,unknown,TypeB
52.0,JobCat11,single,unknown,no,,no,no,cellular,24.0,feb,0.0,2.0,-1.0,0.0,unknown,TypeB
58.0,JobCat6,married,tertiary,no,4606.0,no,no,telephone,24.0,feb,0.0,2.0,-1.0,0.0,unknown,TypeA
23.0,JobCat5,single,secondary,no,,no,no,cellular,24.0,feb,0.0,1.0,187.0,2.0,success,TypeA
64.0,JobCat2,,,no,1977.0,no,no,,,feb,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,married,tertiary,no,255.0,,no,cellular,24.0,feb,0.0,2.0,183.0,10.0,success,TypeB
31.0,JobCat7,single,secondary,no,,,no,telephone,25.0,feb,0.0,,204.0,3.0,other,TypeA
23.0,JobCat7,single,secondary,,,no,no,unknown,25.0,feb,0.0,1.0,-1.0,0.0,unknown,TypeA
71.0,,married,tertiary,no,15265.0,no,no,cellular,25.0,feb,,1.0,192.0,2.0,failure,TypeA
,JobCat7,single,secondary,no,195.0,yes,no,cellular,25.0,feb,0.0,3.0,,0.0,unknown,TypeB
,JobCat9,,tertiary,no,8023.0,no,no,,,feb,0.0,,87.0,4.0,failure,TypeA
56.0,JobCat6,married,unknown,no,4623.0,no,no,cellular,25.0,,0.0,1.0,192.0,1.0,success,TypeB
63.0,JobCat9,married,secondary,no,973.0,no,no,cellular,25.0,feb,0.0,1.0,388.0,1.0,success,TypeB
20.0,JobCat5,single,secondary,no,948.0,no,no,,25.0,feb,0.0,1.0,191.0,3.0,success,TypeB
28.0,JobCat5,,secondary,no,48.0,no,no,cellular,25.0,feb,0.0,1.0,191.0,,success,TypeB
66.0,,married,unknown,no,2149.0,yes,no,cellular,25.0,feb,0.0,1.0,87.0,,failure,TypeB
70.0,JobCat6,,secondary,no,4.0,no,no,cellular,25.0,feb,0.0,5.0,125.0,4.0,failure,TypeA
34.0,JobCat6,,tertiary,no,688.0,no,no,cellular,25.0,feb,0.0,3.0,268.0,2.0,failure,TypeA
74.0,JobCat2,,primary,no,1413.0,,no,cellular,25.0,feb,0.0,2.0,-1.0,0.0,unknown,TypeB
25.0,JobCat9,married,secondary,no,241.0,no,yes,unknown,26.0,feb,0.0,,-1.0,0.0,unknown,TypeA
22.0,JobCat5,single,secondary,no,486.0,no,no,cellular,26.0,feb,,2.0,270.0,2.0,other,TypeA
52.0,JobCat9,,,no,,no,no,cellular,,feb,0.0,3.0,186.0,6.0,success,TypeB
71.0,JobCat2,divorced,,,0.0,no,no,cellular,26.0,feb,0.0,1.0,171.0,1.0,success,TypeB
31.0,JobCat6,,tertiary,no,71.0,no,no,cellular,26.0,feb,0.0,3.0,102.0,2.0,failure,TypeB
56.0,JobCat9,married,secondary,,,no,,cellular,26.0,feb,0.0,1.0,192.0,4.0,success,TypeB
47.0,JobCat11,married,unknown,no,66.0,,no,cellular,26.0,feb,0.0,1.0,,,success,TypeA
,JobCat8,,secondary,no,173.0,no,no,unknown,26.0,feb,0.0,1.0,-1.0,0.0,unknown,TypeA
28.0,JobCat6,single,tertiary,no,5359.0,no,no,cellular,26.0,feb,0.0,1.0,191.0,,success,TypeB
26.0,JobCat5,,,no,1925.0,no,,cellular,26.0,feb,0.0,1.0,93.0,3.0,success,TypeA
25.0,JobCat3,single,,no,23.0,no,no,cellular,26.0,feb,,2.0,-1.0,,unknown,TypeA
57.0,JobCat10,divorced,secondary,no,79.0,yes,,,1.0,mar,0.0,1.0,,2.0,failure,TypeA
36.0,JobCat9,single,secondary,,0.0,no,no,unknown,1.0,mar,0.0,1.0,,0.0,unknown,TypeA
65.0,JobCat10,married,secondary,no,3195.0,no,no,telephone,2.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
35.0,,married,tertiary,no,1113.0,no,no,cellular,2.0,mar,0.0,1.0,,1.0,success,TypeB
26.0,,single,secondary,no,-46.0,yes,no,cellular,2.0,mar,,1.0,89.0,,failure,TypeB
27.0,JobCat11,single,tertiary,no,,no,yes,cellular,,mar,,1.0,-1.0,0.0,unknown,TypeA
25.0,JobCat9,,tertiary,no,1075.0,no,no,cellular,,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
29.0,JobCat11,,tertiary,,4129.0,no,no,cellular,2.0,mar,0.0,1.0,182.0,1.0,failure,TypeA
,JobCat7,single,secondary,no,91.0,no,no,cellular,2.0,mar,0.0,,-1.0,0.0,unknown,TypeB
34.0,JobCat9,single,secondary,no,1407.0,no,no,,2.0,mar,0.0,1.0,,3.0,other,TypeA
51.0,JobCat9,married,tertiary,,0.0,no,no,cellular,2.0,mar,,2.0,-1.0,,unknown,TypeB
24.0,JobCat7,single,,no,162.0,yes,no,cellular,2.0,mar,0.0,2.0,130.0,8.0,other,TypeA
35.0,JobCat6,single,,no,,yes,no,cellular,2.0,mar,,1.0,152.0,2.0,success,TypeB
60.0,JobCat2,divorced,tertiary,no,2.0,no,no,cellular,2.0,mar,0.0,4.0,390.0,2.0,other,TypeB
42.0,JobCat9,,,no,4945.0,yes,no,cellular,2.0,mar,,2.0,-1.0,,unknown,TypeB
25.0,JobCat5,single,tertiary,no,311.0,no,no,telephone,2.0,mar,0.0,3.0,322.0,1.0,other,TypeB
40.0,JobCat10,single,tertiary,no,7968.0,no,no,cellular,2.0,mar,0.0,2.0,180.0,2.0,success,TypeB
23.0,,single,secondary,no,154.0,no,no,,3.0,mar,0.0,1.0,180.0,,failure,TypeB
90.0,JobCat2,divorced,primary,no,712.0,no,no,telephone,3.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
,JobCat5,single,unknown,no,7585.0,no,no,cellular,3.0,mar,,2.0,198.0,1.0,failure,TypeB
,JobCat9,single,,no,2489.0,yes,,cellular,3.0,mar,0.0,1.0,86.0,5.0,failure,TypeB
68.0,JobCat2,married,secondary,no,,no,no,cellular,3.0,,,2.0,110.0,3.0,success,TypeB
66.0,JobCat1,divorced,primary,no,3701.0,no,no,telephone,3.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
63.0,JobCat2,married,,no,2896.0,no,no,cellular,4.0,mar,0.0,2.0,-1.0,0.0,unknown,TypeB
30.0,JobCat6,single,tertiary,no,354.0,no,no,cellular,4.0,mar,0.0,2.0,133.0,5.0,other,TypeB
30.0,,married,,,2667.0,yes,no,cellular,4.0,,0.0,1.0,181.0,4.0,failure,TypeB
42.0,JobCat6,married,,no,144.0,no,no,cellular,4.0,mar,,1.0,87.0,4.0,failure,TypeB
,JobCat1,single,secondary,no,,no,no,telephone,4.0,mar,0.0,7.0,-1.0,0.0,unknown,TypeA
24.0,JobCat11,single,tertiary,no,760.0,yes,no,cellular,4.0,mar,0.0,2.0,,5.0,success,TypeB
63.0,unknown,,secondary,no,367.0,no,no,telephone,4.0,mar,0.0,1.0,178.0,6.0,failure,TypeA
73.0,JobCat2,,,no,1050.0,no,no,,4.0,mar,,3.0,181.0,2.0,failure,TypeB
24.0,JobCat5,single,secondary,no,5296.0,no,no,cellular,5.0,mar,0.0,1.0,,1.0,failure,TypeB
31.0,JobCat6,married,tertiary,no,1390.0,no,,cellular,5.0,mar,0.0,1.0,179.0,5.0,failure,TypeA
60.0,JobCat11,,,no,12980.0,no,no,cellular,5.0,mar,0.0,1.0,-1.0,,unknown,TypeB
23.0,JobCat3,single,secondary,no,,no,no,cellular,5.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
24.0,JobCat5,single,tertiary,no,294.0,no,no,cellular,5.0,mar,0.0,1.0,91.0,2.0,success,TypeB
25.0,JobCat11,,secondary,no,3529.0,no,yes,,5.0,mar,0.0,1.0,179.0,2.0,failure,TypeA
28.0,JobCat3,married,primary,no,,yes,no,cellular,,mar,0.0,7.0,186.0,13.0,success,TypeA
28.0,JobCat9,married,tertiary,no,3192.0,yes,no,cellular,5.0,mar,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat1,married,tertiary,no,,,no,cellular,5.0,mar,0.0,,-1.0,0.0,unknown,TypeB
40.0,JobCat10,single,secondary,no,,no,no,cellular,5.0,mar,0.0,,,6.0,other,TypeB
46.0,JobCat11,married,,no,0.0,yes,no,cellular,5.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,married,tertiary,no,6771.0,no,no,cellular,5.0,mar,,1.0,-1.0,,unknown,TypeB
,JobCat7,married,secondary,,,yes,no,cellular,,mar,0.0,2.0,,7.0,success,TypeB
30.0,JobCat10,,primary,no,1429.0,no,no,cellular,8.0,mar,0.0,4.0,,0.0,unknown,TypeA
49.0,JobCat8,divorced,tertiary,no,3293.0,no,no,cellular,8.0,,0.0,3.0,585.0,6.0,other,TypeA
51.0,JobCat6,married,tertiary,no,2635.0,no,no,cellular,8.0,mar,0.0,2.0,188.0,3.0,success,TypeA
83.0,JobCat2,married,tertiary,no,4761.0,no,no,,8.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
45.0,JobCat5,single,unknown,no,,no,no,,8.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
29.0,JobCat9,married,tertiary,no,1570.0,yes,no,cellular,8.0,mar,0.0,,286.0,1.0,failure,TypeB
36.0,JobCat5,single,unknown,,444.0,no,,cellular,8.0,mar,0.0,3.0,,6.0,success,TypeA
59.0,JobCat10,married,secondary,no,957.0,no,no,cellular,8.0,mar,0.0,1.0,89.0,2.0,success,TypeB
34.0,JobCat3,,,no,444.0,no,no,cellular,8.0,mar,0.0,6.0,279.0,2.0,failure,TypeA
33.0,JobCat6,married,tertiary,no,2161.0,no,no,,9.0,mar,0.0,2.0,181.0,3.0,success,TypeB
69.0,JobCat2,married,unknown,no,426.0,,,telephone,9.0,mar,0.0,1.0,90.0,1.0,success,TypeB
33.0,JobCat9,married,secondary,no,,,no,cellular,9.0,mar,0.0,1.0,90.0,4.0,success,TypeB
32.0,JobCat6,married,tertiary,no,158.0,no,no,cellular,9.0,mar,,3.0,181.0,6.0,success,TypeB
31.0,JobCat6,married,tertiary,no,0.0,yes,no,cellular,9.0,mar,0.0,1.0,326.0,1.0,success,TypeB
34.0,JobCat7,,secondary,no,4721.0,no,no,,9.0,mar,,2.0,90.0,3.0,success,TypeB
,JobCat6,married,unknown,no,,no,no,cellular,9.0,mar,0.0,2.0,,3.0,success,TypeB
27.0,,single,tertiary,no,2344.0,yes,no,cellular,9.0,mar,0.0,2.0,-1.0,0.0,unknown,TypeA
26.0,JobCat6,,,no,187.0,no,no,cellular,9.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
51.0,JobCat3,married,primary,no,,no,no,telephone,9.0,mar,,3.0,181.0,6.0,success,TypeB
52.0,JobCat10,married,secondary,no,1416.0,no,no,,10.0,mar,0.0,2.0,182.0,1.0,success,TypeB
61.0,JobCat2,married,secondary,no,,yes,yes,cellular,10.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
51.0,JobCat11,,tertiary,,66.0,,no,cellular,10.0,mar,0.0,1.0,478.0,2.0,failure,TypeA
70.0,JobCat2,married,unknown,no,647.0,no,no,telephone,10.0,,0.0,1.0,348.0,1.0,failure,TypeA
46.0,JobCat6,divorced,tertiary,no,461.0,no,no,cellular,10.0,,0.0,1.0,70.0,2.0,success,TypeA
37.0,JobCat6,,tertiary,no,494.0,no,no,cellular,10.0,mar,0.0,2.0,478.0,3.0,failure,TypeB
35.0,JobCat10,married,secondary,no,1978.0,no,no,,11.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
27.0,JobCat6,single,tertiary,no,1351.0,no,no,cellular,11.0,mar,0.0,1.0,91.0,,failure,TypeA
54.0,JobCat6,divorced,,no,7010.0,no,no,,11.0,mar,0.0,2.0,-1.0,,unknown,TypeA
31.0,JobCat8,,,no,1676.0,yes,,cellular,12.0,mar,0.0,2.0,184.0,,failure,TypeA
80.0,JobCat2,married,primary,no,155.0,no,,telephone,12.0,mar,0.0,1.0,93.0,2.0,success,TypeB
61.0,JobCat11,married,secondary,no,4608.0,no,no,cellular,12.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
34.0,JobCat6,married,tertiary,no,495.0,no,no,cellular,12.0,mar,0.0,3.0,182.0,6.0,success,TypeB
40.0,JobCat6,,tertiary,no,1509.0,no,no,cellular,15.0,mar,0.0,,,1.0,failure,TypeA
31.0,JobCat9,married,,no,1.0,yes,no,cellular,15.0,mar,0.0,4.0,-1.0,0.0,unknown,TypeA
25.0,JobCat5,single,secondary,no,3754.0,no,no,cellular,15.0,mar,0.0,3.0,98.0,1.0,other,TypeA
77.0,,married,,no,29340.0,no,no,cellular,15.0,mar,0.0,,91.0,2.0,other,TypeB
28.0,JobCat6,married,,no,1077.0,no,no,cellular,15.0,mar,0.0,,96.0,1.0,failure,TypeA
33.0,JobCat3,married,,no,262.0,no,no,cellular,15.0,mar,0.0,1.0,181.0,3.0,success,TypeB
42.0,JobCat11,married,secondary,no,16517.0,no,no,cellular,15.0,mar,0.0,,203.0,4.0,failure,TypeA
31.0,JobCat11,single,secondary,no,206.0,yes,no,cellular,15.0,mar,,2.0,-1.0,0.0,unknown,TypeA
51.0,JobCat3,married,primary,no,,no,no,cellular,15.0,mar,,2.0,215.0,1.0,other,TypeA
42.0,JobCat6,,tertiary,no,1205.0,no,no,telephone,15.0,mar,0.0,1.0,188.0,,success,TypeA
,JobCat6,married,unknown,no,76.0,no,no,,16.0,mar,,1.0,-1.0,0.0,unknown,TypeB
60.0,JobCat2,married,secondary,no,8332.0,no,no,cellular,16.0,mar,0.0,1.0,194.0,,other,TypeB
47.0,JobCat1,,tertiary,no,3232.0,no,no,telephone,,mar,0.0,1.0,274.0,2.0,failure,TypeA
60.0,JobCat2,divorced,,no,514.0,no,no,,,mar,0.0,1.0,124.0,9.0,other,TypeB
53.0,JobCat11,,secondary,no,1796.0,no,no,telephone,16.0,mar,0.0,1.0,91.0,,success,TypeB
61.0,,married,secondary,no,,no,no,telephone,16.0,mar,0.0,,95.0,4.0,other,TypeA
51.0,,married,tertiary,no,1612.0,no,no,cellular,16.0,mar,,1.0,,5.0,failure,TypeA
27.0,JobCat6,single,,,874.0,yes,no,cellular,16.0,mar,,1.0,181.0,2.0,success,TypeB
64.0,JobCat2,married,primary,,2140.0,no,no,cellular,16.0,mar,0.0,,155.0,2.0,failure,TypeB
30.0,JobCat6,single,tertiary,,1619.0,,no,cellular,17.0,mar,0.0,,321.0,2.0,success,TypeA
26.0,JobCat11,married,secondary,no,897.0,,no,cellular,17.0,mar,0.0,1.0,285.0,1.0,success,TypeA
33.0,JobCat10,single,secondary,no,295.0,no,no,unknown,17.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
29.0,JobCat5,single,tertiary,no,,no,no,cellular,17.0,mar,0.0,2.0,183.0,,,TypeA
29.0,,single,unknown,,7826.0,no,no,telephone,17.0,mar,0.0,7.0,-1.0,,unknown,TypeA
,JobCat8,single,,,780.0,no,no,cellular,17.0,mar,0.0,3.0,-1.0,0.0,unknown,TypeB
59.0,,married,secondary,no,2126.0,no,no,cellular,18.0,mar,,1.0,343.0,1.0,failure,TypeA
33.0,JobCat11,married,secondary,no,,no,no,cellular,,mar,0.0,1.0,-1.0,0.0,unknown,TypeB
58.0,JobCat3,married,primary,no,1965.0,no,no,cellular,18.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeA
25.0,JobCat9,single,tertiary,no,,no,no,,18.0,mar,0.0,2.0,101.0,1.0,other,TypeA
46.0,JobCat6,divorced,,,624.0,no,no,cellular,18.0,mar,0.0,,,1.0,other,TypeB
86.0,JobCat2,,secondary,,1503.0,no,no,telephone,18.0,mar,0.0,3.0,101.0,1.0,other,TypeA
,JobCat6,single,,no,3384.0,no,no,cellular,22.0,mar,0.0,3.0,187.0,,success,TypeB
43.0,JobCat6,divorced,tertiary,no,2367.0,no,,cellular,22.0,mar,,,181.0,4.0,success,TypeB
35.0,JobCat9,married,secondary,no,1458.0,no,no,cellular,22.0,mar,0.0,1.0,326.0,1.0,success,TypeA
54.0,JobCat6,married,,,2693.0,no,,cellular,22.0,mar,0.0,1.0,188.0,6.0,other,TypeB
72.0,JobCat2,married,primary,no,4657.0,no,no,telephone,23.0,mar,0.0,1.0,,8.0,success,TypeB
42.0,,,secondary,no,,yes,yes,cellular,23.0,mar,0.0,1.0,330.0,12.0,failure,TypeA
26.0,JobCat6,single,tertiary,,866.0,no,no,cellular,23.0,mar,0.0,2.0,-1.0,0.0,unknown,TypeB
43.0,JobCat7,,secondary,no,,no,no,,25.0,mar,0.0,1.0,421.0,1.0,success,TypeB
35.0,JobCat7,married,,no,2678.0,no,no,cellular,25.0,mar,0.0,1.0,-1.0,0.0,,TypeB
46.0,JobCat6,single,,no,5993.0,no,,cellular,25.0,,0.0,,184.0,2.0,failure,TypeA
77.0,JobCat6,married,tertiary,no,5619.0,no,no,cellular,25.0,mar,0.0,1.0,,0.0,unknown,TypeA
,JobCat6,single,,,1370.0,no,no,cellular,25.0,mar,0.0,1.0,295.0,1.0,other,TypeA
57.0,JobCat6,married,,no,10583.0,no,no,cellular,25.0,mar,,1.0,178.0,6.0,success,TypeB
58.0,JobCat7,married,secondary,no,307.0,no,no,,25.0,mar,,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat6,single,tertiary,no,,no,no,cellular,26.0,mar,0.0,3.0,-1.0,0.0,unknown,TypeB
47.0,JobCat6,single,,no,334.0,,no,cellular,26.0,mar,0.0,1.0,326.0,8.0,failure,TypeB
60.0,JobCat2,,secondary,no,2060.0,no,no,cellular,26.0,mar,0.0,,88.0,3.0,other,TypeA
28.0,JobCat6,,tertiary,no,2994.0,yes,no,cellular,26.0,mar,0.0,1.0,137.0,1.0,other,TypeA
59.0,JobCat2,married,primary,no,,no,no,,26.0,mar,0.0,,116.0,4.0,failure,TypeA
,JobCat2,,primary,no,0.0,no,no,cellular,,mar,0.0,,191.0,3.0,failure,TypeA
33.0,JobCat11,married,tertiary,no,957.0,yes,no,cellular,26.0,mar,0.0,4.0,667.0,4.0,failure,TypeA
70.0,JobCat6,,tertiary,no,1295.0,no,no,cellular,26.0,,0.0,1.0,-1.0,,unknown,TypeA
28.0,JobCat8,,tertiary,no,916.0,no,no,cellular,29.0,mar,0.0,2.0,90.0,2.0,success,TypeB
34.0,JobCat11,married,tertiary,no,1145.0,yes,no,cellular,29.0,mar,0.0,2.0,181.0,3.0,failure,TypeA
45.0,,,secondary,no,2981.0,yes,yes,,29.0,mar,0.0,,311.0,3.0,failure,TypeA
26.0,,single,,no,832.0,no,no,telephone,29.0,mar,0.0,,342.0,1.0,failure,TypeB
42.0,JobCat9,,,no,2152.0,no,no,cellular,,mar,,2.0,181.0,2.0,failure,TypeA
40.0,JobCat11,married,secondary,no,3126.0,yes,no,cellular,30.0,mar,0.0,2.0,90.0,5.0,failure,TypeA
31.0,JobCat11,single,,no,7608.0,no,no,cellular,30.0,mar,0.0,,-1.0,0.0,unknown,TypeB
44.0,JobCat11,divorced,tertiary,no,558.0,yes,no,cellular,31.0,,0.0,2.0,-1.0,0.0,unknown,TypeB
80.0,JobCat2,divorced,primary,,235.0,,no,cellular,31.0,mar,0.0,1.0,,,other,TypeB
25.0,JobCat5,single,secondary,no,,no,no,cellular,31.0,mar,0.0,1.0,181.0,1.0,failure,TypeB
,,married,primary,,1666.0,yes,no,unknown,31.0,mar,0.0,1.0,-1.0,0.0,unknown,TypeA
61.0,JobCat6,married,tertiary,no,0.0,yes,,cellular,1.0,apr,,,115.0,2.0,failure,TypeA
86.0,JobCat2,married,,no,,no,no,telephone,1.0,apr,0.0,2.0,-1.0,0.0,unknown,TypeB
,JobCat9,single,secondary,no,234.0,no,no,cellular,1.0,apr,0.0,1.0,370.0,2.0,failure,TypeA
46.0,JobCat6,married,,,2466.0,no,no,,1.0,apr,,3.0,370.0,1.0,failure,TypeB
24.0,JobCat6,single,tertiary,no,7628.0,no,no,cellular,1.0,apr,0.0,1.0,,0.0,unknown,TypeA
45.0,JobCat9,married,secondary,no,1348.0,no,yes,cellular,1.0,apr,0.0,2.0,-1.0,0.0,unknown,TypeB
60.0,JobCat3,married,,no,,no,no,unknown,1.0,apr,0.0,1.0,,0.0,unknown,TypeB
,JobCat11,married,secondary,no,70.0,yes,no,cellular,5.0,apr,0.0,4.0,374.0,2.0,success,TypeB
54.0,,single,,no,118.0,no,no,cellular,5.0,apr,,1.0,-1.0,0.0,unknown,TypeB
54.0,JobCat9,married,secondary,,2102.0,yes,no,cellular,5.0,apr,0.0,1.0,626.0,2.0,failure,TypeB
70.0,JobCat2,married,tertiary,no,15834.0,no,no,,5.0,apr,0.0,3.0,186.0,1.0,failure,TypeA
17.0,,single,secondary,no,394.0,no,no,cellular,5.0,apr,0.0,3.0,-1.0,0.0,unknown,TypeB
22.0,JobCat5,single,secondary,no,,no,no,cellular,5.0,apr,,4.0,,7.0,failure,TypeB
49.0,JobCat6,married,tertiary,no,3842.0,no,no,cellular,,apr,0.0,1.0,186.0,3.0,failure,TypeA
